,index,Object,X1,Y1,X2,Y2,MidX,MidY,Z1,Z2,,,,,
3182,42,17,866294.9424,1440712.925,866309.1264,1440659.687,866302.0349,1440686.304,-8492.249023,-8461.642578,55.09464504,27.54950582,27.54513922,0.004366608,MID3182
3183,43,17,866308.8696,1440716.479,866322.9887,1440663.537,866315.9289,1440690.009,-8492.249023,-8465.876953,54.79321004,27.39540352,27.39780652,-0.002402999,MID3183
3184,44,17,866322.8142,1440720.039,866336.8302,1440667.38,866329.8228,1440693.707,-8492.249023,-8465.876953,54.49181218,27.24804471,27.24376747,0.00427724,MID3184
3185,45,17,866336.7393,1440723.593,866350.6933,1440671.23,866343.7167,1440697.41,-8492.249023,-8465.876953,54.19038898,27.09662658,27.0937624,0.002864185,MID3185
3186,46,17,866350.6683,1440727.148,866364.5538,1440675.079,866357.6106,1440701.115,-8500.089844,-8465.876953,53.88895466,26.94267286,26.94628179,-0.003608931,MID3186
3187,47,17,866364.6133,1440730.707,866378.3945,1440678.922,866371.5045,1440704.812,-8500.089844,-8460.182617,53.58756114,26.79594516,26.79161597,0.004329189,MID3187
3188,48,17,866378.5351,1440734.26,866392.2617,1440682.773,866385.3984,1440708.517,-8500.822266,-8460.182617,53.28612949,26.64305113,26.64307837,-2.72397E-05,MID3188
3189,49,17,866392.4706,1440737.817,866406.1144,1440686.619,866399.2923,1440712.219,-8500.822266,-8460.182617,52.98470698,26.49148118,26.49322579,-0.001744612,MID3189
3190,50,17,866406.4097,1440741.375,866419.9616,1440690.465,866413.1862,1440715.918,-8500.822266,-8460.182617,52.68330859,26.34387687,26.33943172,0.004445154,MID3190
3191,51,17,866420.3367,1440744.93,866433.8223,1440694.313,866427.0801,1440719.619,-8500.822266,-8463.193359,52.3818901,26.19324143,26.18864868,0.00459275,MID3191
3192,52,17,866434.2415,1440748.541,866447.6939,1440698.165,866440.974,1440723.33,-8495.556641,-8463.193359,52.14095291,26.09495487,26.04599804,0.048956828,MID3192
3193,53,17,866444.7236,1440754.763,866464.9269,1440702.951,866454.8679,1440728.747,-8495.556641,-8463.193359,55.61168961,27.92333201,27.6883576,0.234974406,MID3193
3194,54,17,866456.2322,1440761.594,866481.3084,1440709.153,866468.7618,1440735.391,-8495.556641,-8470.369141,58.12786312,29.04426755,29.08359557,-0.039328019,MID3194
3195,55,17,866467.7749,1440768.445,866497.5365,1440719.096,866482.6557,1440743.77,-8495.556641,-8470.369141,57.62878809,28.81450976,28.81427833,0.000231431,MID3195
3196,56,17,866481.7276,1440776.727,866511.3716,1440727.573,866496.5497,1440752.15,-8495.556641,-8470.369141,57.40098865,28.70061051,28.70037815,0.00023236,MID3196
3197,57,17,866495.6803,1440785.008,866525.2068,1440736.049,866510.4436,1440760.529,-8507.888672,-8465.575195,57.17318861,28.58664024,28.58654837,9.18656E-05,MID3197
3198,58,17,866509.6331,1440793.29,866539.0417,1440744.526,866524.3375,1440768.908,-8507.888672,-8465.575195,56.94538962,28.47279271,28.47259691,0.000195799,MID3198
3199,59,17,866523.5856,1440801.571,866552.8772,1440753.003,866538.2314,1440777.287,-8507.888672,-8465.575195,56.71758862,28.35871069,28.35887793,-0.000167235,MID3199
3200,60,17,866537.5388,1440809.853,866566.7116,1440761.479,866552.1253,1440785.666,-8504.09668,-8471.484375,56.48979091,28.24501102,28.24477989,0.000231133,MID3200
3201,61,17,866551.491,1440818.135,866580.5475,1440769.957,866566.0192,1440794.046,-8504.09668,-8471.484375,56.26198947,28.13087905,28.13111041,-0.000231362,MID3201
3202,62,17,866565.4441,1440826.417,866594.3822,1440778.433,866579.9131,1440802.425,-8504.09668,-8471.484375,56.03419,28.01697597,28.01721404,-0.000238067,MID3202
3203,63,17,866579.3968,1440834.698,866608.2173,1440786.91,866593.807,1440810.804,-8504.09668,-8471.484375,55.80639063,27.90308337,27.90330727,-0.000223898,MID3203
3204,64,17,866593.3495,1440842.98,866622.0524,1440795.387,866607.7009,1440819.183,-8520.503906,-8471.484375,55.57859111,27.78917564,27.78941548,-0.00023984,MID3204
3205,65,17,866606.9554,1440851.494,866636.203,1440804.057,866621.5948,1440827.75,-8520.503906,-8464.861328,55.72857907,27.89402472,27.83455435,0.059470373,MID3205
3206,66,17,866619.9733,1440860.789,866651.0128,1440812.593,866635.4887,1440836.698,-8520.503906,-8464.861328,57.32594656,28.65493911,28.67100745,-0.016068345,MID3206
3207,67,17,866633.5312,1440870.47,866665.2321,1440820.589,866649.3826,1440845.528,-8520.503906,-8465.086914,59.10201442,29.55285533,29.54915909,0.00369624,MID3207
3208,68,17,866646.9476,1440880.05,866679.6036,1440828.67,866663.2765,1440854.359,-8520.823242,-8465.086914,60.87915985,30.44131713,30.43784272,0.003474418,MID3208
3209,69,17,866660.3649,1440889.631,866693.9741,1440836.751,866677.1704,1440863.189,-8520.823242,-8465.086914,62.65630512,31.32984048,31.32646463,0.003375848,MID3209
3210,70,17,866673.7822,1440899.211,866708.3447,1440844.832,866691.0644,1440872.02,-8520.823242,-8465.086914,64.4334502,32.21836646,32.21508374,0.003282724,MID3210
3211,71,17,866687.1966,1440908.79,866722.7212,1440852.916,866704.9583,1440880.854,-8510.723633,-8465.086914,66.2107733,33.10411869,33.10665461,-0.002535925,MID3211
3212,72,17,866700.6195,1440918.374,866737.0845,1440860.993,866718.8522,1440889.683,-8510.723633,-8469.113281,67.98783745,33.99418378,33.99365367,0.000530109,MID3212
3213,73,17,866714.0366,1440927.955,866751.4538,1440869.073,866732.7461,1440898.512,-8510.723633,-8471.731445,69.76488471,34.88412069,34.88076402,0.003356678,MID3213
3214,74,17,866727.4477,1440937.531,866765.8342,1440877.159,866746.64,1440907.346,-8510.723633,-8471.731445,71.54223353,35.76928292,35.77295061,-0.003667686,MID3214
3215,75,17,866740.8704,1440947.115,866780.199,1440885.236,866760.5339,1440916.177,-8521.833008,-8471.731445,73.31937172,36.6582443,36.66112742,-0.002883114,MID3215
3216,76,17,866758.5511,1440956.018,866789.8171,1440890.645,866774.4278,1440922.822,-8521.833008,-8471.731445,72.46561141,36.79764344,35.66796797,1.129675471,MID3216
3217,77,17,866776.7641,1440959.505,866799.8791,1440896.303,866788.3217,1440927.904,-8532.647461,-8471.731445,67.29633995,33.64851294,33.64782701,0.000685932,MID3217
3218,78,17,866792.6017,1440962.537,866811.8057,1440902.188,866802.2156,1440932.325,-8532.647461,-8471.731445,63.33043092,31.70454126,31.62588966,0.078651598,MID3218
3219,79,17,866810.1496,1440965.896,866822.0701,1440904.112,866816.1095,1440935.005,-8532.647461,-8471.731445,62.92321324,31.45990859,31.46330465,-0.003396057,MID3219
3220,80,17,866824.143,1440968.574,866835.8644,1440906.697,866830.0034,1440937.637,-8532.647461,-8475.71582,62.97729416,31.48715529,31.49013887,-0.002983583,MID3220
3221,81,17,866838.0319,1440971.233,866849.7634,1440909.303,866843.8973,1440940.269,-8532.647461,-8475.71582,63.03173536,31.51437718,31.51735818,-0.002980997,MID3221
3222,82,17,866851.9215,1440973.892,866863.6614,1440911.908,866857.7912,1440942.901,-8548.771484,-8475.71582,63.08617628,31.54198836,31.54418793,-0.002199572,MID3222
3223,83,17,866865.8087,1440976.55,866877.5622,1440914.513,866871.6852,1440945.533,-8548.771484,-8481.24707,63.14061775,31.56881927,31.57179847,-0.002979201,MID3223
3224,84,17,866879.7044,1440979.21,866891.4532,1440917.117,866885.5791,1440948.162,-8557.487305,-8481.24707,63.19505813,31.59902847,31.59602966,0.002998811,MID3224
3225,85,17,866893.5861,1440981.868,866905.3594,1440919.723,866899.473,1440950.794,-8557.487305,-8484.487305,63.24949816,31.62593915,31.62355901,0.002380148,MID3225
3226,86,17,866907.4744,1440984.526,866919.2591,1440922.329,866913.3669,1440953.427,-8557.487305,-8484.487305,63.30393979,31.65259893,31.65134087,0.001258061,MID3226
3227,87,17,866921.3603,1440987.184,866933.1619,1440924.935,866927.2608,1440956.061,-8557.487305,-8484.487305,63.35838318,31.67769965,31.68068353,-0.002983881,MID3227
3228,88,17,866935.2537,1440989.844,866947.0562,1440927.539,866941.1547,1440958.693,-8565.463867,-8484.487305,63.41282366,31.70493029,31.70789337,-0.002963085,MID3228
3229,89,17,866949.1486,1440992.504,866960.9481,1440930.143,866955.0486,1440961.322,-8565.463867,-8484.487305,63.46726408,31.73512507,31.73213901,0.002986059,MID3229
3230,90,17,866963.0249,1440995.16,866974.8607,1440932.751,866968.9425,1440963.957,-8565.463867,-8484.487305,63.52170743,31.75936191,31.76234552,-0.002983609,MID3230
3231,91,17,866976.9203,1440997.82,866988.7531,1440935.355,866982.8364,1440966.589,-8573.444336,-8487.349609,63.57614722,31.78659587,31.78955135,-0.002955472,MID3231
3232,92,17,866990.8146,1441000.48,867002.6456,1440937.959,866996.7303,1440969.218,-8573.444336,-8487.349609,63.6305876,31.81654189,31.81404571,0.002496187,MID3232
3233,93,17,867004.4608,1441003.312,867016.7829,1440940.608,867010.6242,1440971.948,-8573.444336,-8487.349609,63.90320788,31.96405424,31.93915364,0.024900605,MID3233
3234,94,17,867017.75,1441006.519,867031.2869,1440943.327,867024.5181,1440974.925,-8573.444336,-8490.668945,64.62569503,32.31133737,32.31435766,-0.003020292,MID3234
3235,95,17,867031.5703,1441009.854,867045.2538,1440945.945,867038.412,1440977.899,-8579.321289,-8490.668945,65.35740006,32.67877051,32.67862955,0.000140964,MID3235
3236,96,17,867045.3873,1441013.188,867059.224,1440948.563,867052.306,1440980.874,-8579.321289,-8490.668945,66.0891047,33.04612018,33.04298452,0.003135664,MID3236
3237,97,17,867058.9353,1441016.457,867073.4632,1440951.513,867066.1999,1440983.982,-8579.321289,-8490.668945,66.54931021,33.27742423,33.27188598,0.005538259,MID3237
3238,98,17,867072.6411,1441019.764,867087.547,1440954.549,867080.0938,1440987.158,-8579.321289,-8494.19043,66.89654469,33.44719248,33.44935221,-0.002159737,MID3238
3239,99,17,867086.5023,1441023.109,867101.4732,1440957.552,867093.9877,1440990.331,-8579.321289,-8494.19043,67.24443455,33.62196002,33.62247453,-0.000514513,MID3239
3240,100,17,867100.3542,1441026.451,867115.4094,1440960.557,867107.8816,1440993.505,-8582.53418,-8494.19043,67.59233321,33.7951324,33.79720081,-0.002068411,MID3240
3241,101,17,867114.2151,1441029.796,867129.3354,1440963.56,867121.7755,1440996.677,-8582.53418,-8498.671875,67.94021746,33.97109757,33.9691199,0.001977669,MID3241
3242,102,17,867128.0617,1441033.137,867143.2775,1440966.566,867135.6694,1440999.852,-8589.324219,-8498.671875,68.28812281,34.14300218,34.14512062,-0.002118437,MID3242
3243,103,17,867141.923,1441036.482,867157.2038,1440969.568,867149.5633,1441003.025,-8589.324219,-8502.120117,68.63601273,34.31776166,34.31825107,-0.000489414,MID3243
3244,104,17,867155.7777,1441039.825,867171.1366,1440972.573,867163.4572,1441006.198,-8589.324219,-8502.120117,68.98390393,34.49229943,34.4916045,0.000694923,MID3244
3245,105,17,867169.6327,1441043.168,867185.0691,1440975.577,867177.3511,1441009.372,-8589.324219,-8502.120117,69.33179519,34.66683529,34.6649599,0.001875393,MID3245
3246,106,17,867183.4827,1441046.51,867199.0078,1440978.582,867191.245,1441012.547,-8595.098633,-8502.120117,69.67970008,34.83895281,34.84074727,-0.001794468,MID3246
3247,107,17,867197.3418,1441049.854,867212.9365,1440981.585,867205.1389,1441015.721,-8595.098633,-8502.120117,70.02759485,35.0128157,35.01477915,-0.001963455,MID3247
3248,108,17,867211.1973,1441053.198,867226.8688,1440984.589,867219.0328,1441018.894,-8595.098633,-8506.180664,70.37548938,35.18677193,35.18871745,-0.001945521,MID3248
3249,109,17,867225.0566,1441056.542,867240.7965,1440987.592,867232.9268,1441022.066,-8598.430664,-8506.180664,70.72337406,35.3626526,35.36072146,0.001931133,MID3249
3250,110,17,867238.9034,1441059.883,867254.7383,1440990.598,867246.8207,1441025.242,-8598.430664,-8506.180664,71.07127818,35.53476485,35.53651333,-0.00174847,MID3250
3251,111,17,867252.7624,1441063.227,867268.6671,1440993.602,867260.7146,1441028.415,-8598.430664,-8506.180664,71.41917299,35.70862362,35.71054937,-0.00192575,MID3251
3252,112,17,867266.618,1441066.571,867282.5994,1440996.606,867274.6085,1441031.589,-8598.430664,-8511.632813,71.76706752,35.88257986,35.88448766,-0.001907804,MID3252
3253,113,17,867280.4731,1441069.914,867296.5321,1440999.61,867288.5024,1441034.763,-8598.430664,-8511.632813,72.11496206,36.05653173,36.05843033,-0.001898602,MID3253
3254,114,17,867294.3283,1441073.257,867310.4647,1441002.614,867302.3963,1441037.936,-8598.430664,-8511.632813,72.4628566,36.23048356,36.23237304,-0.001889484,MID3254
3255,115,17,867309.1255,1441076.404,867323.3845,1441005.399,867316.2902,1441040.726,-8597.631836,-8511.632813,72.42218181,36.38985575,36.03232606,0.357529687,MID3255
3256,116,17,867325.8242,1441077.349,867334.538,1441007.625,867330.1841,1441042.463,-8601.37207,-8517.052734,70.26626706,35.15744386,35.1088232,0.048620653,MID3256
3257,117,17,867341.7942,1441078.253,867346.362,1441008.49,867344.078,1441043.373,-8601.37207,-8517.052734,69.91202815,34.95467964,34.95734851,-0.002668863,MID3257
3258,118,17,867355.7209,1441079.041,867360.2229,1441009.504,867357.9719,1441044.272,-8601.37207,-8517.052734,69.68239669,34.8413043,34.84109239,0.000211903,MID3258
3259,119,17,867369.6141,1441079.827,867374.1177,1441010.52,867371.8658,1441045.175,-8601.37207,-8517.052734,69.45277431,34.72490025,34.72787407,-0.002973819,MID3259
3260,120,17,867383.5196,1441080.614,867388.0001,1441011.536,867385.7597,1441046.076,-8606.87207,-8522.05957,69.22315323,34.61005059,34.61310263,-0.00305204,MID3260
3261,121,17,867397.4209,1441081.4,867401.8866,1441012.551,867399.6536,1441046.977,-8606.87207,-8522.05957,68.99353262,34.49523521,34.4982974,-0.003062191,MID3261
3262,122,17,867411.3296,1441082.187,867415.7654,1441013.567,867413.5476,1441047.875,-8606.87207,-8522.05957,68.7639169,34.3834038,34.3805131,0.002890701,MID3262
3263,123,17,867425.2235,1441082.973,867429.6592,1441014.583,867427.4415,1441048.777,-8613.228516,-8526.333984,68.53429472,34.26868827,34.26560645,0.003081822,MID3263
3264,124,17,867439.1174,1441083.76,867443.5535,1441015.599,867441.3354,1441049.681,-8613.228516,-8526.333984,68.30467247,34.15085206,34.15382042,-0.002968357,MID3264
3265,125,17,867453.0263,1441084.547,867457.4325,1441016.614,867455.2293,1441050.582,-8613.228516,-8526.333984,68.0750502,34.03597335,34.03907686,-0.003103508,MID3265
3266,126,17,867466.9276,1441085.333,867471.319,1441017.63,867469.1232,1441051.483,-8613.228516,-8526.333984,67.8454296,33.9211578,33.92427181,-0.00311401,MID3266
3267,127,17,867480.829,1441086.12,867485.2054,1441018.646,867483.0171,1441052.384,-8619.165039,-8530.819336,67.61580899,33.8063422,33.8094668,-0.003124602,MID3267
3268,128,17,867494.7303,1441086.906,867499.0919,1441019.662,867496.911,1441053.286,-8619.165039,-8530.819336,67.38618838,33.69152657,33.69466181,-0.003135234,MID3268
3269,129,17,867508.6341,1441087.693,867512.9758,1441020.677,867510.8049,1441054.186,-8619.165039,-8533.796875,67.1565691,33.57773649,33.57883261,-0.001096123,MID3269
3270,130,17,867522.5337,1441088.48,867526.8639,1441021.693,867524.6988,1441055.087,-8619.165039,-8533.796875,66.9269487,33.46328892,33.46365978,-0.000370867,MID3270
3271,131,17,867536.431,1441089.266,867540.7547,1441022.709,867538.5927,1441055.989,-8623.929688,-8533.796875,66.69732691,33.3471073,33.35021961,-0.003112307,MID3271
3272,132,17,867550.7457,1441090.076,867554.2426,1441023.063,867552.4866,1441056.714,-8623.929688,-8533.796875,67.10473335,33.40734653,33.69738683,-0.290040297,MID3272
3273,133,17,867565.9683,1441022.106,867566.7927,1441090.984,867566.3805,1441056.548,-8533.796875,-8623.929688,68.88338687,34.44464279,34.43874408,0.005898712,MID3273
3274,134,17,867579.8286,1441020.975,867580.7203,1441091.772,867580.2744,1441056.373,-8533.796875,-8626.756836,70.80323745,35.40106028,35.40217718,-0.001116899,MID3274
3275,135,17,867591.4613,1441020.025,867596.8826,1441090.682,867594.1684,1441055.307,-8533.796875,-8626.756836,70.8648497,35.38521112,35.47963858,-0.094427466,MID3275
3276,136,17,867604.0545,1441018.998,867612.0698,1441088.405,867608.0623,1441053.702,-8538.900391,-8626.756836,69.86880602,34.93535094,34.93345508,0.001895866,MID3276
3277,137,17,867617.9937,1441017.86,867625.9187,1441086.329,867621.9562,1441052.094,-8538.900391,-8628.022461,68.92552208,34.46260659,34.46291549,-0.000308899,MID3277
3278,138,17,867631.9486,1441016.721,867639.7513,1441084.254,867635.8501,1441050.489,-8544.917969,-8628.022461,67.98226092,33.99218227,33.99007864,0.002103632,MID3278
3279,139,17,867645.8932,1441015.583,867653.5945,1441082.179,867649.744,1441048.882,-8544.917969,-8628.022461,67.03898828,33.52067922,33.51830906,0.002370161,MID3279
3280,140,17,867659.8384,1441014.445,867667.4374,1441080.103,867663.6379,1441047.274,-8544.917969,-8628.022461,66.09570618,33.04786459,33.0478416,2.29924E-05,MID3280
3281,141,17,867673.787,1441013.307,867681.2769,1441078.028,867677.5318,1441045.666,-8544.917969,-8629.564453,65.1524249,32.57508116,32.57734374,-0.00226257,MID3281
3282,142,17,867687.7404,1441012.168,867695.111,1441075.953,867691.4257,1441044.061,-8548.676758,-8629.564453,64.20916238,32.10452329,32.10463909,-0.000115795,MID3282
3283,143,17,867701.6883,1441011.03,867708.9507,1441073.878,867705.3196,1441042.455,-8548.676758,-8633.217773,63.26589943,31.63411406,31.63178538,0.002328684,MID3283
3284,144,17,867715.6336,1441009.892,867722.7931,1441071.802,867719.2135,1441040.848,-8548.676758,-8633.217773,62.32262694,31.16258827,31.16003867,0.002549599,MID3284
3285,145,17,867729.5764,1441008.754,867736.6388,1441069.726,867733.1074,1441039.239,-8553.237305,-8633.217773,61.37933551,30.68856301,30.6907725,-0.002209495,MID3285
3286,146,17,867743.5334,1441007.615,867750.4693,1441067.652,867747.0013,1441037.634,-8553.237305,-8633.217773,60.43607511,30.21824325,30.21783186,0.000411388,MID3286
3287,147,17,867757.48,1441006.477,867764.3102,1441065.577,867760.8952,1441036.028,-8553.237305,-8633.217773,59.49281035,29.74766945,29.74514089,0.002528559,MID3287
3288,148,17,867771.426,1441005.339,867778.152,1441063.501,867774.7892,1441034.422,-8553.237305,-8635.466797,58.54953796,29.27612596,29.273412,0.002713957,MID3288
3289,149,17,867785.3687,1441004.201,867791.9977,1441061.425,867788.6831,1441032.812,-8558.49707,-8635.466797,57.60624528,28.80193301,28.80431227,-0.002379255,MID3289
3290,150,17,867800.4508,1441002.971,867804.7643,1441061.433,867802.577,1441031.787,-8558.49707,-8635.466797,58.62086341,28.8945744,29.72628902,-0.831714618,MID3290
3291,151,17,867812.7022,1441062.783,867820.2441,1441004.342,867816.4709,1441033.58,-8635.466797,-8558.49707,58.92622467,29.44553627,29.4806884,-0.035152135,MID3291
3292,152,17,867825.1476,1441064.901,867835.5823,1441007.29,867830.3648,1441036.096,-8638.494141,-8566.832031,58.5479462,29.27315302,29.27479317,-0.001640149,MID3292
3293,153,17,867839.0647,1441067.269,867849.4534,1441009.957,867844.2587,1441038.615,-8638.494141,-8566.832031,58.24597634,29.12103867,29.12493767,-0.003899007,MID3293
3294,154,17,867852.9879,1441069.638,867863.318,1441012.622,867858.1526,1441041.132,-8638.494141,-8566.832031,57.94401066,28.97001994,28.97399073,-0.003970791,MID3294
